"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.213435671E1,-1.074873188E-1,2.063860097E-1,-3.356161451E-1,4.083955259E-1
1.214434971E1,-1.462680995E-1,1.107866651E-1,-2.511636400E-1,3.110485753E-1
1.215434371E1,-1.895198075E-1,-8.643169625E-2,-2.463741857E-1,3.226273933E-1
1.216433671E1,-1.903187565E-1,-2.757455722E-1,-3.470948142E-1,4.824226981E-1
1.217433071E1,-2.323918120E-1,-4.040318573E-1,-5.040919697E-1,6.865540110E-1
1.218432471E1,-3.499001621E-1,-3.928562568E-1,-7.175451618E-1,8.897399739E-1
1.219431771E1,-4.578294573E-1,-3.117181362E-1,-8.704498512E-1,1.031726200E0
1.220431171E1,-4.659594259E-1,-2.662424946E-1,-8.255818266E-1,9.846769038E-1
1.221430471E1,-4.344317508E-1,-1.723256314E-1,-8.148516011E-1,9.393669151E-1
1.222429871E1,-4.337137127E-1,-1.248992672E-1,-7.663775986E-1,8.894054392E-1
1.223429171E1,-4.119008209E-1,-9.122065723E-2,-6.727560747E-1,7.940933387E-1
1.224428571E1,-2.979453852E-1,-2.622766754E-2,-6.435480630E-1,7.096572782E-1
1.225427971E1,-2.537829003E-1,-2.032726049E-2,-6.978675270E-1,7.428580236E-1
1.226427271E1,-2.697969621E-1,3.650186498E-2,-7.476244086E-1,7.956538464E-1
1.227426671E1,-2.679758468E-1,3.657824423E-2,-8.144896585E-1,8.582204998E-1
1.228425971E1,-2.673470519E-1,-2.891846482E-2,-9.290664339E-1,9.671996497E-1
1.229425371E1,-3.197935065E-1,-1.255497517E-1,-1.072509159E0,1.126191157E0
1.230424671E1,-3.898848845E-1,-1.877802426E-1,-1.124323676E0,1.204730414E0
1.231424071E1,-4.792087050E-1,-2.191260511E-1,-1.299153085E0,1.401947198E0
1.232423371E1,-4.777042164E-1,-2.159949402E-1,-1.523358137E0,1.611047841E0
1.233422771E1,-4.827050476E-1,-1.173449935E-1,-1.553080119E0,1.630592489E0
1.234422171E1,-5.604986704E-1,1.003484532E-1,-1.510521744E0,1.614281423E0
1.235421471E1,-4.866723834E-1,3.003684348E-1,-1.430482133E0,1.540568187E0
1.236420871E1,-3.126986412E-1,3.704117560E-1,-1.387789273E0,1.470015093E0
1.237420171E1,-1.433359402E-1,3.018749151E-1,-1.449048797E0,1.487083075E0
1.238419571E1,-1.340138704E-1,2.493080992E-1,-1.158738048E0,1.192806820E0
1.239418871E1,-2.551285639E-1,1.200201495E-1,-7.214627963E-1,7.745992428E-1
1.240418271E1,-4.034399729E-1,-9.137098549E-2,-5.680874062E-1,7.027344945E-1
1.241417571E1,-6.440661263E-1,-2.671318012E-1,-4.898727107E-1,8.521477847E-1
1.242416971E1,-8.864109957E-1,-4.568279023E-1,-3.971668607E-1,1.073386091E0
1.243416371E1,-9.630869964E-1,-5.587901505E-1,-4.747828013E-1,1.210455164E0
1.244415671E1,-9.704406010E-1,-5.429803392E-1,-7.313235408E-1,1.330945803E0
1.245415071E1,-8.853495799E-1,-4.149491937E-1,-1.035600364E0,1.424252375E0
1.246414371E1,-7.258596101E-1,-2.655336476E-1,-1.304039018E0,1.515881939E0
1.247413771E1,-5.430520407E-1,-1.261516312E-1,-1.531522604E0,1.629840863E0
1.248413071E1,-4.382646737E-1,-5.560322016E-2,-1.589391913E0,1.649646718E0
1.249412471E1,-5.293311837E-1,-9.715806618E-3,-1.544005240E0,1.632249393E0
1.250411771E1,-7.188164196E-1,5.670227744E-3,-1.504020810E0,1.666975643E0
1.251411171E1,-7.974393969E-1,-2.651142195E-2,-1.292579060E0,1.519003974E0
1.252410571E1,-7.145581848E-1,-1.949026812E-2,-9.784531868E-1,1.211752412E0
1.253409871E1,-6.330769423E-1,4.986658998E-2,-7.025797981E-1,9.470435388E-1
1.254409271E1,-4.582785235E-1,1.524325266E-1,-3.802233839E-1,6.146744682E-1
1.255408571E1,-2.640970963E-1,1.813542988E-1,-1.090423858E-1,3.384182322E-1
1.256407971E1,-1.612944205E-1,1.904665266E-1,3.679828227E-2,2.522845644E-1
1.257407271E1,-1.056572865E-1,2.053468681E-1,2.659003776E-1,3.521843399E-1
1.258406671E1,-9.373846829E-2,1.218108775E-1,5.545335603E-1,5.754409264E-1
1.259406071E1,-8.081129774E-2,-3.121733420E-2,6.844434893E-1,6.899042527E-1
1.260405371E1,-3.575981677E-2,-1.034080271E-1,6.472364867E-1,6.564198765E-1
1.261404771E1,-7.392422788E-2,-1.421327659E-1,5.692802382E-1,5.913936964E-1
1.262404071E1,-1.497911932E-1,-7.311552141E-2,3.421445614E-1,3.805866287E-1
1.263403471E1,-7.961422652E-2,5.404658172E-2,7.374157548E-2,1.212323307E-1
1.264402771E1,1.153633721E-2,1.856336018E-1,-1.900064421E-1,2.658860080E-1
1.265402171E1,3.268878601E-2,2.881358770E-1,-3.193357426E-1,4.313538650E-1
1.266401471E1,-3.717703566E-2,3.427669244E-1,-3.742054296E-1,5.088231520E-1
1.267400871E1,-2.588036120E-2,3.326586600E-1,-3.977726322E-1,5.191865215E-1
1.268400271E1,5.214649245E-2,3.323977645E-1,-3.608772862E-1,4.933963379E-1
1.269399571E1,-4.446515143E-3,2.196489201E-1,-3.333240366E-1,3.992121403E-1
1.270398971E1,-1.482054283E-1,4.218574231E-2,-2.991400445E-1,3.364955453E-1
1.271398271E1,-2.875836074E-1,-1.046483129E-1,-1.632109916E-1,3.468334304E-1
1.272397671E1,-4.309796277E-1,-2.204264170E-1,-3.200239599E-2,4.851344125E-1
1.273396971E1,-4.712220662E-1,-3.284189170E-1,-9.417642474E-2,5.820467505E-1
1.274396371E1,-3.422721038E-1,-3.141083683E-1,-1.371908820E-1,4.843919882E-1
1.275395671E1,-1.434465987E-1,-1.791733422E-1,-1.723776716E-1,2.870436812E-1
1.276395071E1,-6.558719471E-2,-8.147137530E-2,-3.733043736E-1,3.876795332E-1
1.277394512E1,-2.384870958E-1,-3.970926376E-2,-6.391076875E-1,6.833092687E-1
1.278393813E1,-4.526836883E-1,-5.489671206E-2,-8.624350727E-1,9.755667200E-1
1.279393212E1,-5.787212987E-1,-6.115851358E-2,-1.162791923E0,1.300286030E0
1.280392512E1,-5.480118683E-1,-7.436938372E-2,-1.289126864E0,1.402745838E0
1.281391913E1,-4.081261508E-1,-1.576846602E-1,-1.234232034E0,1.309488496E0
1.282391212E1,-3.106426871E-1,-2.269356289E-1,-1.257299885E0,1.314839024E0
1.283390612E1,-1.776339896E-1,-2.310283509E-1,-1.333143534E0,1.364624350E0
1.284389913E1,-3.169636734E-2,-1.774394417E-1,-1.333931154E0,1.346054137E0
1.285389312E1,-3.576438490E-2,-1.208991230E-1,-1.249672776E0,1.256016615E0
1.286388712E1,-8.301529605E-2,4.376143903E-2,-9.029989618E-1,9.078621745E-1
1.287388013E1,-2.026916475E-1,2.025843511E-1,-3.786662704E-1,4.748815301E-1
1.288387412E1,-3.556203835E-1,2.782714414E-1,3.255203426E-2,4.527256202E-1
1.289386712E1,-4.225747669E-1,3.203107293E-1,9.522424579E-2,5.387356066E-1
1.290386112E1,-5.190494397E-1,2.552646578E-1,-4.221104980E-3,5.784377098E-1
1.291385413E1,-5.630537940E-1,1.188441922E-1,-8.742756844E-2,5.820627945E-1
1.292384812E1,-5.359811490E-1,-4.898051754E-2,-1.619047236E-1,5.620391648E-1
1.293384212E1,-4.452784820E-1,-1.440159622E-1,-1.631566125E-1,4.956143704E-1
1.294383513E1,-2.985139538E-1,-2.169574650E-1,-1.777623725E-1,4.096102823E-1
1.295382912E1,-1.196921755E-1,-2.892594925E-1,-2.217568231E-1,3.836318020E-1
1.296382212E1,-2.435712498E-2,-2.636180997E-1,-2.791127461E-1,3.846968899E-1
1.297381613E1,1.096279845E-2,-1.521012362E-1,-3.323902363E-1,3.657023902E-1
1.298380912E1,4.018053107E-2,-5.335670164E-2,-4.379465121E-1,4.430107901E-1
1.299380312E1,8.263007417E-2,4.119155120E-2,-1.864636141E-1,2.080700662E-1
1.300379613E1,1.513127483E-1,1.298317956E-1,1.121127588E-1,2.287380896E-1
1.301379012E1,7.993618883E-2,8.471654344E-2,1.636401772E-1,2.008601370E-1
1.302378412E1,-4.771145247E-3,1.528253864E-2,1.276435483E-1,1.286436754E-1
1.303377713E1,1.972437602E-2,-8.320962461E-2,4.062820852E-2,9.467599465E-2
1.304377112E1,1.141035164E-1,-2.096723825E-1,-7.890817523E-3,2.388396647E-1
1.305376412E1,2.157756331E-1,-1.958329367E-1,-7.589393556E-2,3.011138528E-1
1.306375813E1,2.247324711E-1,-1.926294482E-1,-9.796775937E-2,3.117827284E-1
1.307375112E1,2.311773453E-1,-7.651595140E-2,-1.259232974E-1,2.741429055E-1
1.308374512E1,3.473246098E-1,9.593958867E-2,-1.699499077E-1,3.983989964E-1
1.309373812E1,4.028751319E-1,2.140493158E-1,-2.480377185E-1,5.192766038E-1
1.310373212E1,4.291789046E-1,2.896974124E-1,-2.718072349E-1,5.848062037E-1
1.311372612E1,3.526551508E-1,2.445194123E-1,-1.631899416E-1,4.591147519E-1
1.312371912E1,3.002551816E-1,1.440897102E-1,-7.165821254E-2,3.406610017E-1
1.313371312E1,1.500434274E-1,-4.570492560E-2,2.755675793E-2,1.592524576E-1
1.314370612E1,2.903654203E-3,-1.144519648E-1,3.184574908E-1,3.384122588E-1
1.315370012E1,-2.049083635E-2,-1.135000838E-1,6.514651930E-1,6.615958291E-1
1.316369313E1,-7.789448731E-2,-1.123454414E-1,9.157809752E-1,9.259286387E-1
1.317368712E1,-1.893943848E-1,5.104290359E-3,1.086722571E0,1.103114787E0
1.318368012E1,-2.660002188E-1,1.767911865E-1,1.225631949E0,1.266564217E0
1.319367413E1,-1.853083505E-1,3.280278114E-1,1.390518753E0,1.440653960E0
1.320366812E1,7.610443532E-2,3.864264757E-1,1.574096181E0,1.622620133E0
1.321366112E1,2.940061891E-1,3.296659819E-1,1.668704715E0,1.726179228E0
1.322365513E1,3.516654365E-1,2.036806675E-1,1.633696266E0,1.683483853E0
1.323364812E1,2.416556288E-1,4.599178635E-2,1.515662032E0,1.535494735E0
1.324364212E1,1.083129457E-1,-7.339043191E-2,1.404268481E0,1.410350246E0
1.325363513E1,8.723899573E-3,-2.167017955E-1,1.326870056E0,1.344477564E0
1.326362912E1,-9.433166832E-3,-4.463017082E-1,1.240380966E0,1.318263684E0
1.327362212E1,1.491479994E-1,-5.964209667E-1,1.254269857E0,1.396837847E0
1.328361613E1,3.524980800E-1,-6.359933142E-1,1.419860081E0,1.595225703E0
1.329361012E1,4.846135788E-1,-5.302218243E-1,1.584576731E0,1.739789907E0
1.330360312E1,5.940679009E-1,-3.061273575E-1,1.728718198E0,1.853401532E0
1.331359713E1,6.559915227E-1,-3.922590002E-2,1.769593744E0,1.887677294E0
1.332359012E1,6.658092901E-1,2.396067645E-1,1.642713842E0,1.788636961E0
1.333358412E1,6.670386672E-1,4.428980074E-1,1.487327594E0,1.689154404E0
1.334357712E1,6.157420675E-1,4.491925351E-1,1.325843870E0,1.529305135E0
1.335357112E1,5.657618223E-1,3.734027530E-1,1.201250814E0,1.379318518E0
1.336356412E1,5.565603514E-1,2.368214067E-1,1.172284877E0,1.319126846E0
1.337355812E1,5.342459147E-1,-4.869981464E-2,1.119384533E0,1.241294526E0
1.338355212E1,4.356912410E-1,-2.116819243E-1,1.133112041E0,1.232306371E0
1.339354512E1,3.280631505E-1,-1.971658460E-1,1.148638152E0,1.210730939E0
1.340353912E1,4.048413312E-1,-7.884294223E-2,1.133414342E0,1.206126355E0
1.341353213E1,5.503468077E-1,1.196463114E-1,1.136709833E0,1.268584287E0
1.342352612E1,6.561070052E-1,2.511596566E-1,1.014115355E0,1.233688587E0
1.343351912E1,5.594776735E-1,3.681765848E-1,9.471705830E-1,1.160043697E0
1.344351313E1,4.500745144E-1,4.146199589E-1,9.020844573E-1,1.090061075E0
1.345350712E1,3.433591743E-1,3.299355020E-1,8.750106794E-1,9.961910696E-1
1.346350012E1,2.020857663E-1,3.454676437E-1,1.020208738E0,1.095907122E0
1.347349413E1,1.221674846E-1,4.687782590E-1,1.289765380E0,1.377741879E0
1.348348712E1,1.068154737E-1,4.909209337E-1,1.441726913E0,1.526757807E0
1.349348112E1,6.680560827E-2,4.359133621E-1,1.481085691E0,1.545347299E0
1.350347412E1,9.548123091E-2,4.016195154E-1,1.426991345E0,1.485503012E0
1.351346812E1,2.148103309E-1,3.163830814E-1,1.350305112E0,1.403412138E0
1.352346112E1,2.641750105E-1,2.716159030E-1,1.366407174E0,1.417967631E0
1.353345512E1,2.609587495E-1,2.146081634E-1,1.318588060E0,1.361187204E0
1.354344912E1,1.906912972E-1,1.412695707E-1,1.240462827E0,1.262960129E0
1.355344212E1,1.114012988E-1,9.164335610E-2,1.268532386E0,1.276707942E0
1.356343612E1,9.024563402E-2,4.497276284E-2,1.329560945E0,1.333378840E0
1.357342913E1,7.672336310E-2,2.977656199E-2,1.338838722E0,1.341365812E0
1.358342312E1,7.096736401E-2,1.072224765E-1,1.484447256E0,1.490005598E0
1.359341612E1,2.269585061E-1,2.122818121E-1,1.678578908E0,1.707103068E0
1.360341013E1,4.152049363E-1,3.056546832E-1,1.953310336E0,2.020208205E0
1.361340312E1,5.484656122E-1,2.875720957E-1,2.151427451E0,2.238783668E0
1.362339712E1,6.287167467E-1,2.008585089E-1,2.354424652E0,2.445187995E0
1.363339113E1,6.907611135E-1,-1.487440299E-3,2.446111917E0,2.541774309E0
1.364338412E1,7.323204911E-1,-2.040045302E-1,2.253342081E0,2.378121461E0
1.365337812E1,6.979999664E-1,-2.149101355E-1,1.927449270E0,2.061177093E0
1.366337113E1,4.626052438E-1,-1.421870719E-1,1.629883296E0,1.700217732E0
1.367336512E1,1.807282265E-1,-2.858579479E-2,1.291191516E0,1.304091780E0
1.368335812E1,-9.591187835E-3,9.456773138E-2,1.040445952E0,1.044778840E0
1.369335213E1,-3.585176423E-2,8.663983885E-2,8.789832777E-1,8.839702558E-1
1.370334512E1,-5.972857699E-3,5.499266122E-2,8.851813263E-1,8.869080269E-1
1.371333912E1,9.969473451E-2,-5.126460442E-2,9.004215091E-1,9.073731283E-1
1.372333313E1,3.136914253E-1,-8.535944480E-2,1.077843574E0,1.125804297E0
1.373332612E1,4.774276431E-1,-8.622934604E-2,1.269980156E0,1.359493381E0
1.374332012E1,5.404753920E-1,-1.519920851E-1,1.207699124E0,1.331822967E0
1.375331312E1,5.329856935E-1,-2.500734815E-1,1.126153854E0,1.270760795E0
1.376330712E1,4.035086046E-1,-2.883569565E-1,1.204317679E0,1.302440018E0
1.377329950E1,2.240288318E-1,-3.210056708E-1,1.090640205E0,1.158762105E0
1.378329350E1,2.526396965E-1,-3.832341518E-1,7.004824018E-1,8.374788515E-1
1.379328650E1,3.432508546E-1,-3.069473930E-1,5.985087150E-1,7.551493450E-1
1.380328050E1,3.167717385E-1,-1.826819274E-1,5.461100614E-1,6.572314814E-1
1.381327450E1,2.278424589E-1,-1.323233308E-1,3.543208033E-1,4.415482778E-1
1.382326750E1,1.908447135E-1,-1.059694547E-1,1.478801769E-1,2.636660326E-1
1.383326150E1,2.436767189E-1,-6.530141205E-2,8.096639514E-3,2.524047807E-1
1.384325450E1,3.307915344E-1,-5.095435482E-2,-5.113507032E-2,3.385766987E-1
1.385324850E1,4.182791099E-1,-6.625918597E-3,-1.007416785E-1,4.302908346E-1
1.386324150E1,3.610709021E-1,-2.830034103E-2,-1.223658514E-1,3.822911289E-1
1.387323550E1,1.710420945E-1,-5.206645869E-2,-5.298863769E-2,1.864781755E-1
1.388322850E1,-7.162451796E-2,2.556844879E-2,-6.824987054E-2,1.021854294E-1
1.389322250E1,-3.392972597E-1,9.864325896E-2,-1.139710039E-1,3.712714812E-1
1.390321550E1,-6.122308876E-1,1.521643222E-1,-1.433871764E-1,6.469470790E-1
1.391320950E1,-7.430005766E-1,2.406913133E-1,-1.995210314E-1,8.060960285E-1
1.392320350E1,-7.534915779E-1,3.040606591E-1,-2.183028728E-1,8.413433227E-1
1.393319650E1,-5.989262062E-1,3.144566431E-1,-1.708264053E-1,6.976942322E-1
1.394319050E1,-3.809824256E-1,3.325420080E-1,-4.730748296E-2,5.079072688E-1
1.395318350E1,-3.268045373E-2,4.684234426E-1,1.142697966E-1,4.832660965E-1
1.396317750E1,3.936662789E-1,7.864980139E-1,4.967449433E-1,1.010102868E0
1.397317050E1,5.103639491E-1,4.255595146E-1,9.352422631E-1,1.147279544E0
1.398316450E1,4.971234774E-1,-7.624118708E-2,1.346800291E0,1.437642339E0
1.399315850E1,6.848586416E-1,-3.430309993E-1,1.169972304E0,1.398405097E0
1.400315150E1,7.492149244E-1,-3.832382814E-1,9.475208312E-1,1.267276729E0
1.401314550E1,5.288700577E-1,-3.131852757E-1,9.685316312E-1,1.147101598E0
1.402313850E1,1.270656423E-1,-2.144476939E-1,1.173726801E0,1.199903368E0
1.403313250E1,-1.442749482E-1,6.008237922E-2,7.775212222E-1,7.930727608E-1
1.404312550E1,-2.756195829E-1,-2.096232293E-2,-2.979156375E-3,2.764316351E-1
1.405311950E1,-4.002316057E-1,-1.971609855E-2,-4.912058759E-1,6.339221366E-1
1.406311250E1,-5.961166922E-1,2.635010275E-1,2.930273652E-2,6.524159353E-1
1.407310650E1,-7.438426488E-1,2.077667749E-1,9.342640239E-1,1.212154357E0
1.408310050E1,-8.134266347E-1,-9.393778525E-2,1.415513261E0,1.635287433E0
1.409309350E1,-6.930669630E-1,-2.056495712E-1,7.988799316E-1,1.077424107E0
1.410308750E1,-2.180621868E-1,-1.128038996E-1,1.577514464E-1,2.918241866E-1
1.411308050E1,1.377645304E-1,1.368487833E-2,-5.533454061E-2,1.490914253E-1
1.412307450E1,1.595440200E-1,1.111765830E-1,1.004387927E-1,2.188663473E-1
1.413306750E1,-1.575758837E-1,3.406103617E-2,6.095429957E-2,1.723535319E-1
1.414306150E1,-4.227195586E-1,-9.703189423E-3,-8.852158248E-2,4.319977403E-1
1.415305450E1,-2.997488492E-1,7.394434595E-3,-2.073615628E-1,3.645584563E-1
1.416304850E1,-1.332544816E-1,-1.352444352E-1,-1.924540865E-1,2.703449455E-1
1.417304150E1,-1.690240376E-1,-1.206518406E-1,1.119157076E-3,2.076710005E-1
1.418303550E1,-3.528413846E-1,8.225797199E-2,1.449016052E-1,3.902049357E-1
1.419302950E1,-4.864631993E-1,2.154790148E-1,1.039471221E-1,5.421094486E-1
1.420302250E1,-6.080148990E-1,1.906979484E-1,7.273351550E-3,6.372603287E-1
1.421301650E1,-7.012793773E-1,1.561164735E-1,2.051203251E-2,7.187390777E-1
1.422300950E1,-7.766655553E-1,9.284817489E-2,-2.158792019E-2,7.824935825E-1
1.423300350E1,-6.275043266E-1,3.329407333E-2,-1.358834445E-2,6.285338641E-1
1.424299650E1,-3.779041589E-1,8.990064830E-2,3.319932103E-2,3.898664833E-1
1.425299050E1,-1.785419342E-1,1.478016415E-1,-3.496634960E-4,2.317815130E-1
1.426298450E1,1.285056654E-1,9.677580446E-2,9.383085430E-2,1.862350439E-1
1.427297750E1,5.045357734E-1,-4.413734190E-3,5.235947728E-2,5.072645686E-1
1.428297150E1,8.014089254E-1,-8.258632969E-2,-1.639559269E-3,8.056546753E-1
1.429296450E1,8.439594792E-1,-1.036464838E-1,6.246638954E-2,8.525914883E-1
1.430295850E1,6.999074013E-1,-1.945315657E-1,3.034880340E-2,7.270721768E-1
1.431295150E1,5.623410550E-1,-2.612613064E-1,-4.084397078E-2,6.214122321E-1
1.432294550E1,4.560494918E-1,-2.151742835E-1,-1.125296652E-2,5.043884817E-1
1.433293850E1,2.979176109E-1,-8.472405346E-2,-3.389221609E-2,3.115794448E-1
1.434293250E1,2.111719192E-1,-1.010937220E-2,-7.377665877E-2,2.239168914E-1
1.435292550E1,2.456069944E-1,-8.096806251E-4,-1.025250793E-2,2.458222228E-1
1.436291950E1,2.686146551E-1,8.577135374E-2,1.273757458E-2,2.822637134E-1
1.437291350E1,1.576727282E-1,1.046677823E-1,9.121071696E-3,1.894709155E-1
1.438290650E1,-1.740222741E-2,1.114570301E-1,4.024287701E-2,1.197705983E-1
1.439290050E1,-1.609135658E-1,3.683760022E-2,4.024170756E-2,1.699105043E-1
1.440289350E1,-1.749158017E-1,-8.279217909E-2,-1.120911241E-2,1.938445945E-1
1.441288750E1,-1.818639750E-1,-1.328359488E-1,-7.293992221E-2,2.367279598E-1
1.442288050E1,-2.294322986E-1,-1.086979483E-1,-5.007438540E-2,2.587699126E-1
1.443287450E1,-3.463709654E-1,3.154062812E-2,3.655036032E-2,3.497192957E-1
1.444286750E1,-4.588129590E-1,1.022228787E-1,3.545049906E-2,4.713974821E-1
1.445286150E1,-3.550457484E-1,1.132523811E-1,-2.685450733E-2,3.736371901E-1
1.446285550E1,-1.689290569E-1,8.376494564E-2,-2.477231383E-2,1.901769174E-1
1.447284850E1,-6.278647434E-2,4.680598828E-2,-2.956936955E-2,8.370955451E-2
1.448284250E1,1.299901364E-2,9.449805815E-2,-1.745276928E-2,9.697142107E-2
1.449283550E1,1.070702502E-2,4.686536950E-2,-1.222009599E-2,4.960175389E-2
1.450282950E1,-9.400624564E-3,-6.375015944E-3,-3.587442219E-2,3.762959923E-2
1.451282250E1,1.805233386E-2,-2.796748371E-3,-3.452839315E-2,3.906300671E-2
1.452281650E1,1.728582899E-2,-5.305996458E-3,-3.138551474E-2,3.622159601E-2
1.453280950E1,3.418521869E-2,-5.426539093E-2,-5.039130449E-3,6.433315370E-2
1.454280350E1,1.283274349E-1,-1.107155300E-1,1.099276543E-3,1.694906120E-1
1.455279750E1,2.265329019E-1,-8.301452860E-2,-8.478462696E-3,2.414134460E-1
1.456279050E1,3.439354539E-1,-3.746307186E-2,-6.976312995E-3,3.460400947E-1
1.457278450E1,2.680889174E-1,8.417980559E-3,-3.525871038E-3,2.682442204E-1
1.458277750E1,-3.458353970E-2,3.304481521E-2,4.948089302E-2,6.882107093E-2
1.459277150E1,-3.138582537E-1,6.469522024E-2,4.022708952E-2,3.229716608E-1
1.460276450E1,-3.215969340E-1,7.742884794E-2,-3.444302380E-2,3.325750086E-1
1.461275850E1,-1.202712508E-1,8.246812457E-2,-6.721315920E-2,1.605732671E-1
1.462275150E1,3.154063040E-2,5.491818231E-2,2.697905302E-3,6.338845957E-2
1.463274550E1,1.623765848E-2,-3.145100584E-2,4.088607073E-2,5.407862887E-2
1.464273950E1,-5.515876325E-2,-6.571493353E-2,3.642581463E-2,9.320827015E-2
1.465273250E1,-8.517599755E-2,-3.597326755E-2,-1.553605199E-3,9.247399756E-2
1.466272650E1,-1.758123443E-1,2.127013315E-2,-2.051027834E-2,1.782780707E-1
1.467271950E1,-2.328149768E-2,3.673450193E-2,-1.387018025E-2,4.564902701E-2
1.468271350E1,2.607591402E-1,-1.070817048E-2,-2.503719270E-2,2.621771445E-1
1.469270650E1,1.572218714E-1,1.666547824E-3,-2.301756442E-2,1.589065841E-1
1.470270050E1,8.594994963E-2,-2.459095879E-2,2.029743969E-2,9.167385207E-2
1.471269350E1,6.145354215E-2,3.323027473E-2,-2.157271743E-2,7.311751595E-2
1.472268750E1,1.389032573E-2,4.912137148E-2,-5.625021458E-2,7.596010088E-2
1.473268150E1,3.949922081E-3,4.041605509E-2,2.029627025E-2,4.539821560E-2
1.474267450E1,2.818953630E-2,1.378416223E-2,-1.602078617E-2,3.523235266E-2
1.475266850E1,-3.318377109E-3,-4.240597221E-3,-3.887989104E-2,3.925099003E-2
1.476266150E1,-7.995705608E-2,2.546566113E-2,-2.105348468E-2,8.651520058E-2
1.477265600E1,-1.171225800E-1,3.790762698E-2,3.504821062E-3,1.231542557E-1
1.478264900E1,-5.677127458E-2,-2.835543277E-2,-1.872278452E-3,6.348632618E-2
1.479264300E1,1.807486734E-2,-3.632550290E-2,-3.779523253E-2,5.545018118E-2
1.480263600E1,6.627678243E-2,-2.776705669E-3,-2.882151067E-2,7.232566254E-2
1.481263000E1,5.837668246E-2,7.438352667E-3,-1.475018620E-2,6.066905420E-2
1.482262400E1,-2.588093678E-2,-3.199655791E-3,-7.367491722E-5,2.607807727E-2
1.483261700E1,-9.353212553E-2,2.859737045E-2,-8.300122619E-3,9.815783279E-2
1.484261100E1,-1.297400948E-1,1.342347125E-2,-6.350076199E-3,1.305871558E-1
1.485260400E1,-8.203396881E-2,-7.037530602E-3,-9.789993167E-3,8.291527508E-2
1.486259800E1,2.013672349E-2,-2.980642847E-2,-9.048566222E-3,3.709160770E-2
1.487259100E1,5.885693986E-2,2.279167917E-2,3.667958379E-3,6.322225817E-2
1.488258500E1,-2.168305621E-2,1.719333106E-2,1.272354126E-3,2.770170473E-2
1.489257800E1,-5.995172136E-2,-8.358105985E-3,6.512044072E-3,6.088081428E-2
1.490257200E1,-5.245755519E-2,2.243698158E-2,-2.403381050E-2,6.190991266E-2
1.491256600E1,-3.353730837E-2,5.112890791E-2,1.173536181E-2,6.226262919E-2
1.492255900E1,-2.737831918E-1,-4.997878343E-2,3.017689526E-2,2.799388503E-1
1.493255300E1,-4.597983975E-1,-2.530432366E-2,1.463148773E-2,4.607265519E-1
1.494254600E1,1.344598851E-1,7.109877105E-2,-4.644618809E-2,1.590337836E-1
1.495254000E1,3.373451668E-1,5.102096739E-2,-7.061097622E-3,3.412546846E-1
1.496253300E1,1.023078186E-1,-2.781217162E-2,5.301144183E-2,1.185353096E-1
1.497252700E1,6.422344130E-2,-1.057863181E-2,2.013605654E-2,6.813236115E-2
1.498252000E1,-4.991520409E-2,4.325036040E-2,-6.035145164E-2,8.946741859E-2
1.499251400E1,-1.216000580E-1,4.062989873E-2,-2.589205563E-2,1.307966411E-1
1.500250700E1,-5.604602798E-2,-3.980443176E-2,1.157222450E-2,6.970987319E-2
1.501250100E1,2.596557523E-2,-3.608273839E-2,1.222301960E-2,4.610398372E-2
1.502249500E1,3.676452373E-2,1.900108458E-2,-3.298472822E-2,5.292129737E-2
1.503248800E1,-7.176031955E-2,1.312483384E-2,-2.672879219E-2,7.769319827E-2
1.504248200E1,-1.400280698E-1,-1.313463250E-2,-1.791996181E-2,1.417797726E-1
1.505247500E1,-9.266036049E-2,8.400658183E-3,-1.467066407E-3,9.305195188E-2
1.506246900E1,4.878341155E-3,1.824066788E-2,-8.810584545E-3,2.083618433E-2
1.507246200E1,1.083164723E-2,2.179311635E-2,-3.665970325E-2,4.400225386E-2
1.508245600E1,-4.091030013E-2,3.983739544E-2,1.202187538E-3,5.711493664E-2
1.509244900E1,-3.619833967E-2,3.504951711E-2,-1.093253911E-2,5.155879028E-2
1.510244300E1,-1.416456928E-2,7.030513943E-3,-5.999827981E-3,1.691334045E-2
1.511243700E1,1.754542024E-2,-8.166509173E-3,-6.893867254E-3,2.054407577E-2
1.512243000E1,1.554298642E-2,-2.357117697E-3,2.081667244E-2,2.608590199E-2
1.513242400E1,-8.037235457E-3,5.184278442E-3,3.030027151E-3,1.003269462E-2
1.514241700E1,-4.453032047E-2,1.744164587E-2,-2.335962653E-3,4.788128208E-2
1.515241100E1,-6.522485007E-2,2.419449929E-3,9.356714487E-3,6.593696164E-2
1.516240400E1,-1.091949890E-1,9.762200620E-4,-2.700828910E-2,1.124897609E-1
1.517239800E1,4.745198227E-3,1.516128201E-2,-2.416537285E-2,2.891965808E-2
1.518239100E1,5.804637873E-2,-8.628722434E-3,-1.534250915E-2,6.065665274E-2
1.519238500E1,2.849914636E-3,-4.574888935E-3,-5.778803229E-3,7.902290109E-3
1.520237900E1,-4.047758790E-2,1.192638761E-2,-5.497552156E-3,4.255463457E-2
1.521237200E1,-8.065388887E-2,7.041874900E-4,7.365737557E-3,8.099259077E-2
